Ano;Epoca;FECHA_MONITOREO;CORRIENTE;PUNTO_MONITOREO;PUNTO_MONITOREO_COMPUESTO;PUNTO DE MONITOREO_Original;MUNICIPIO;MUNICIPIO_AJUSTADO;VEREDA;Variable;Unidades;Deteccion;Valor;CALIFICACI‡N DE LA CALIDAD DEL AGUA 
2010;Seca;22/09/2010;R°o Ejido;Barrio Jun°n antes de r°o Molino;R°o Ejido - Barrio Jun°n antes de r°o Molino;R°o Ejido  Barrio Jun°n- (Antes de R. Molino);Popay†n;Popay†n;Popay†n;COLOR UPC;UPC;;65;
2010;Seca;22/09/2010;R°o Ejido;Barrio Jun°n antes de r°o Molino;R°o Ejido - Barrio Jun°n antes de r°o Molino;R°o Ejido  Barrio Jun°n- (Antes de R. Molino);Popay†n;Popay†n;Popay†n;DBO;mg/L;;28.3;
2010;Seca;22/09/2010;R°o Ejido;Barrio Jun°n antes de r°o Molino;R°o Ejido - Barrio Jun°n antes de r°o Molino;R°o Ejido  Barrio Jun°n- (Antes de R. Molino);Popay†n;Popay†n;Popay†n;DQO;mg/L;;41.1;
2010;Seca;22/09/2010;R°o Ejido;Barrio Jun°n antes de r°o Molino;R°o Ejido - Barrio Jun°n antes de r°o Molino;R°o Ejido  Barrio Jun°n- (Antes de R. Molino);Popay†n;Popay†n;Popay†n;DUREZA;mg CaCO3/L;;25.2;
2010;Seca;22/09/2010;R°o Ejido;Barrio Jun°n antes de r°o Molino;R°o Ejido - Barrio Jun°n antes de r°o Molino;R°o Ejido  Barrio Jun°n- (Antes de R. Molino);Popay†n;Popay†n;Popay†n;NITRATOS;mg NO3-N/L;;3.4;
2010;Seca;22/09/2010;R°o Ejido;Barrio Jun°n antes de r°o Molino;R°o Ejido - Barrio Jun°n antes de r°o Molino;R°o Ejido  Barrio Jun°n- (Antes de R. Molino);Popay†n;Popay†n;Popay†n;NITRITOS;mg NO2-N/L;<;0.02;
2010;Seca;22/09/2010;R°o Ejido;Barrio Jun°n antes de r°o Molino;R°o Ejido - Barrio Jun°n antes de r°o Molino;R°o Ejido  Barrio Jun°n- (Antes de R. Molino);Popay†n;Popay†n;Popay†n;SST;mg/L;;25.7;
2010;Seca;22/09/2010;R°o Ejido;Barrio Jun°n antes de r°o Molino;R°o Ejido - Barrio Jun°n antes de r°o Molino;R°o Ejido  Barrio Jun°n- (Antes de R. Molino);Popay†n;Popay†n;Popay†n;TURBIEDAD;TURBIEDAD UNT;;14.5;
2010;Seca;22/09/2010;R°o Ejido;Barrio Jun°n antes de r°o Molino;R°o Ejido - Barrio Jun°n antes de r°o Molino;R°o Ejido  Barrio Jun°n- (Antes de R. Molino);Popay†n;Popay†n;Popay†n;CONDUCTIVIDAD;ÊS/cm;;258;
2010;Seca;22/09/2010;R°o Ejido;Barrio Jun°n antes de r°o Molino;R°o Ejido - Barrio Jun°n antes de r°o Molino;R°o Ejido  Barrio Jun°n- (Antes de R. Molino);Popay†n;Popay†n;Popay†n;OXIGENO DISUELTO;mg/L;;3.66;
2010;Seca;22/09/2010;R°o Ejido;Barrio Jun°n antes de r°o Molino;R°o Ejido - Barrio Jun°n antes de r°o Molino;R°o Ejido  Barrio Jun°n- (Antes de R. Molino);Popay†n;Popay†n;Popay†n;PH;UND;;7.39;
2010;Seca;22/09/2010;R°o Ejido;Barrio Jun°n antes de r°o Molino;R°o Ejido - Barrio Jun°n antes de r°o Molino;R°o Ejido  Barrio Jun°n- (Antes de R. Molino);Popay†n;Popay†n;Popay†n;TEMPERATURA;¯C;;18.1;
2010;Seca;22/09/2010;R°o Ejido;Barrio Jun°n antes de r°o Molino;R°o Ejido - Barrio Jun°n antes de r°o Molino;Barrio Jun°n antes de r°o Molino;Popay†n;Popay†n;Popay†n;ICA-5 variables;Unidades;NA;0.532;Regular
2010;Seca;22/09/2010;R°o Ejido;Barrio Jun°n antes de r°o Molino;R°o Ejido - Barrio Jun°n antes de r°o Molino;Barrio Jun°n antes de r°o Molino;Popay†n;Popay†n;Popay†n;ICOSUS;Unidades;NA;0.06;Muy Bajo
2010;Seca;22/09/2010;R°o Molino;Antes de Pueblillo;R°o Molino - Antes de Pueblillo;R. Molino (Antes)  en Pueblillo;Popay†n;Popay†n;El Sendero - Santa Barbara ;COLOR UPC;UPC;;17;
2010;Seca;22/09/2010;R°o Molino;Antes de Pueblillo;R°o Molino - Antes de Pueblillo;R. Molino (Antes)  en Pueblillo;Popay†n;Popay†n;El Sendero - Santa Barbara ;DBO;mg/L;;0.5;
2010;Seca;22/09/2010;R°o Molino;Antes de Pueblillo;R°o Molino - Antes de Pueblillo;R. Molino (Antes)  en Pueblillo;Popay†n;Popay†n;El Sendero - Santa Barbara ;DQO;mg/L;;4;
2010;Seca;22/09/2010;R°o Molino;Antes de Pueblillo;R°o Molino - Antes de Pueblillo;R. Molino (Antes)  en Pueblillo;Popay†n;Popay†n;El Sendero - Santa Barbara ;DUREZA;mg CaCO3/L;;18.2;
2010;Seca;22/09/2010;R°o Molino;Antes de Pueblillo;R°o Molino - Antes de Pueblillo;R. Molino (Antes)  en Pueblillo;Popay†n;Popay†n;El Sendero - Santa Barbara ;NITRATOS;mg NO3-N/L;;0.57;
2010;Seca;22/09/2010;R°o Molino;Antes de Pueblillo;R°o Molino - Antes de Pueblillo;R. Molino (Antes)  en Pueblillo;Popay†n;Popay†n;El Sendero - Santa Barbara ;NITRITOS;mg NO2-N/L;;0.03;
2010;Seca;22/09/2010;R°o Molino;Antes de Pueblillo;R°o Molino - Antes de Pueblillo;R. Molino (Antes)  en Pueblillo;Popay†n;Popay†n;El Sendero - Santa Barbara ;SST;mg/L;;37;
2010;Seca;22/09/2010;R°o Molino;Antes de Pueblillo;R°o Molino - Antes de Pueblillo;R. Molino (Antes)  en Pueblillo;Popay†n;Popay†n;El Sendero - Santa Barbara ;TURBIEDAD;TURBIEDAD UNT;;5.3;
2010;Seca;22/09/2010;R°o Molino;Antes de Pueblillo;R°o Molino - Antes de Pueblillo;R. Molino (Antes)  en Pueblillo;Popay†n;Popay†n;El Sendero - Santa Barbara ;CONDUCTIVIDAD;ÊS/cm;;68;
2010;Seca;22/09/2010;R°o Molino;Antes de Pueblillo;R°o Molino - Antes de Pueblillo;R. Molino (Antes)  en Pueblillo;Popay†n;Popay†n;El Sendero - Santa Barbara ;OXIGENO DISUELTO;mg/L;;7.89;
2010;Seca;22/09/2010;R°o Molino;Antes de Pueblillo;R°o Molino - Antes de Pueblillo;R. Molino (Antes)  en Pueblillo;Popay†n;Popay†n;El Sendero - Santa Barbara ;PH;UND;;7.45;
2010;Seca;22/09/2010;R°o Molino;Antes de Pueblillo;R°o Molino - Antes de Pueblillo;R. Molino (Antes)  en Pueblillo;Popay†n;Popay†n;El Sendero - Santa Barbara ;TEMPERATURA;¯C;;16.1;
2010;Seca;22/09/2010;R°o Molino;Antes de Pueblillo;R°o Molino - Antes de Pueblillo;Antes de Pueblillo;Popay†n;Popay†n;El Sendero - Santa Barbara ;ICA-5 variables;Unidades;NA;0.896;Aceptable
2010;Seca;22/09/2010;R°o Molino;Antes de Pueblillo;R°o Molino - Antes de Pueblillo;Antes de Pueblillo;Popay†n;Popay†n;El Sendero - Santa Barbara ;ICOSUS;Unidades;NA;0.09;Muy Bajo
2010;Seca;22/09/2010;R°o Molino;Antes de r°o Ejido;R°o Molino - Antes de r°o Ejido;R. Molino antes de Ejido;Popay†n;Popay†n;Popay†n;COLOR UPC;UPC;;24;
2010;Seca;22/09/2010;R°o Molino;Antes de r°o Ejido;R°o Molino - Antes de r°o Ejido;R. Molino antes de Ejido;Popay†n;Popay†n;Popay†n;DBO;mg/L;;3.1;
2010;Seca;22/09/2010;R°o Molino;Antes de r°o Ejido;R°o Molino - Antes de r°o Ejido;R. Molino antes de Ejido;Popay†n;Popay†n;Popay†n;DQO;mg/L;;8.5;
2010;Seca;22/09/2010;R°o Molino;Antes de r°o Ejido;R°o Molino - Antes de r°o Ejido;R. Molino antes de Ejido;Popay†n;Popay†n;Popay†n;DUREZA;mg CaCO3/L;;18.6;
2010;Seca;22/09/2010;R°o Molino;Antes de r°o Ejido;R°o Molino - Antes de r°o Ejido;R. Molino antes de Ejido;Popay†n;Popay†n;Popay†n;NITRATOS;mg NO3-N/L;;1.15;
2010;Seca;22/09/2010;R°o Molino;Antes de r°o Ejido;R°o Molino - Antes de r°o Ejido;R. Molino antes de Ejido;Popay†n;Popay†n;Popay†n;NITRITOS;mg NO2-N/L;;0.19;
2010;Seca;22/09/2010;R°o Molino;Antes de r°o Ejido;R°o Molino - Antes de r°o Ejido;R. Molino antes de Ejido;Popay†n;Popay†n;Popay†n;SST;mg/L;;44;
2010;Seca;22/09/2010;R°o Molino;Antes de r°o Ejido;R°o Molino - Antes de r°o Ejido;R. Molino antes de Ejido;Popay†n;Popay†n;Popay†n;TURBIEDAD;TURBIEDAD UNT;;3;
2010;Seca;22/09/2010;R°o Molino;Antes de r°o Ejido;R°o Molino - Antes de r°o Ejido;R. Molino antes de Ejido;Popay†n;Popay†n;Popay†n;CONDUCTIVIDAD;ÊS/cm;;137.8;
2010;Seca;22/09/2010;R°o Molino;Antes de r°o Ejido;R°o Molino - Antes de r°o Ejido;R. Molino antes de Ejido;Popay†n;Popay†n;Popay†n;OXIGENO DISUELTO;mg/L;;4.7;
2010;Seca;22/09/2010;R°o Molino;Antes de r°o Ejido;R°o Molino - Antes de r°o Ejido;R. Molino antes de Ejido;Popay†n;Popay†n;Popay†n;PH;UND;;6.94;
2010;Seca;22/09/2010;R°o Molino;Antes de r°o Ejido;R°o Molino - Antes de r°o Ejido;R. Molino antes de Ejido;Popay†n;Popay†n;Popay†n;TEMPERATURA;¯C;;18;
2010;Seca;22/09/2010;R°o Molino;Antes de r°o Ejido;R°o Molino - Antes de r°o Ejido;Antes de r°o Ejido;Popay†n;Popay†n;Popay†n;ICA-5 variables;Unidades;NA;0.774;Aceptable
2010;Seca;22/09/2010;R°o Molino;Antes de r°o Ejido;R°o Molino - Antes de r°o Ejido;Antes de r°o Ejido;Popay†n;Popay†n;Popay†n;ICOSUS;Unidades;NA;0.11;Muy Bajo
2010;Seca;22/09/2010;R°o Molino;Desembocadura R°o Cauca;R°o Molino - Desembocadura R°o Cauca;R. Molino (Desembocadura a R.Cauca);Popay†n;Popay†n;Popay†n;COLOR UPC;UPC;;38;
2010;Seca;22/09/2010;R°o Molino;Desembocadura R°o Cauca;R°o Molino - Desembocadura R°o Cauca;R. Molino (Desembocadura a R.Cauca);Popay†n;Popay†n;Popay†n;DBO;mg/L;;18.1;
2010;Seca;22/09/2010;R°o Molino;Desembocadura R°o Cauca;R°o Molino - Desembocadura R°o Cauca;R. Molino (Desembocadura a R.Cauca);Popay†n;Popay†n;Popay†n;DQO;mg/L;;26.8;
2010;Seca;22/09/2010;R°o Molino;Desembocadura R°o Cauca;R°o Molino - Desembocadura R°o Cauca;R. Molino (Desembocadura a R.Cauca);Popay†n;Popay†n;Popay†n;DUREZA;mg CaCO3/L;;21.3;
2010;Seca;22/09/2010;R°o Molino;Desembocadura R°o Cauca;R°o Molino - Desembocadura R°o Cauca;R. Molino (Desembocadura a R.Cauca);Popay†n;Popay†n;Popay†n;NITRATOS;mg NO3-N/L;;1.66;
2010;Seca;22/09/2010;R°o Molino;Desembocadura R°o Cauca;R°o Molino - Desembocadura R°o Cauca;R. Molino (Desembocadura a R.Cauca);Popay†n;Popay†n;Popay†n;NITRITOS;mg NO2-N/L;;0.05;
2010;Seca;22/09/2010;R°o Molino;Desembocadura R°o Cauca;R°o Molino - Desembocadura R°o Cauca;R. Molino (Desembocadura a R.Cauca);Popay†n;Popay†n;Popay†n;SST;mg/L;;27.1;
2010;Seca;22/09/2010;R°o Molino;Desembocadura R°o Cauca;R°o Molino - Desembocadura R°o Cauca;R. Molino (Desembocadura a R.Cauca);Popay†n;Popay†n;Popay†n;TURBIEDAD;TURBIEDAD UNT;;7.4;
2010;Seca;22/09/2010;R°o Molino;Desembocadura R°o Cauca;R°o Molino - Desembocadura R°o Cauca;R. Molino (Desembocadura a R.Cauca);Popay†n;Popay†n;Popay†n;CONDUCTIVIDAD;ÊS/cm;;188.8;
2010;Seca;22/09/2010;R°o Molino;Desembocadura R°o Cauca;R°o Molino - Desembocadura R°o Cauca;R. Molino (Desembocadura a R.Cauca);Popay†n;Popay†n;Popay†n;OXIGENO DISUELTO;mg/L;;4.03;
2010;Seca;22/09/2010;R°o Molino;Desembocadura R°o Cauca;R°o Molino - Desembocadura R°o Cauca;R. Molino (Desembocadura a R.Cauca);Popay†n;Popay†n;Popay†n;PH;UND;;7.41;
2010;Seca;22/09/2010;R°o Molino;Desembocadura R°o Cauca;R°o Molino - Desembocadura R°o Cauca;R. Molino (Desembocadura a R.Cauca);Popay†n;Popay†n;Popay†n;TEMPERATURA;¯C;;18.3;
2010;Seca;22/09/2010;R°o Molino;Desembocadura R°o Cauca;R°o Molino - Desembocadura R°o Cauca;Desembocadura R°o Cauca;Popay†n;Popay†n;Popay†n;ICA-5 variables;Unidades;NA;0.654;Regular
2010;Seca;22/09/2010;R°o Molino;Desembocadura R°o Cauca;R°o Molino - Desembocadura R°o Cauca;Desembocadura R°o Cauca;Popay†n;Popay†n;Popay†n;ICOSUS;Unidades;NA;0.06;Muy Bajo
2010;Seca;22/09/2010;R°o Molino;Puente Edificio Negret;R°o Molino - Puente Edificio Negret;R. Molino - Puente Edificio Negret;Popay†n;Popay†n;Popay†n;COLOR UPC;UPC;;28;
2010;Seca;22/09/2010;R°o Molino;Puente Edificio Negret;R°o Molino - Puente Edificio Negret;R. Molino - Puente Edificio Negret;Popay†n;Popay†n;Popay†n;DBO;mg/L;;2.9;
2010;Seca;22/09/2010;R°o Molino;Puente Edificio Negret;R°o Molino - Puente Edificio Negret;R. Molino - Puente Edificio Negret;Popay†n;Popay†n;Popay†n;DQO;mg/L;;10.1;
2010;Seca;22/09/2010;R°o Molino;Puente Edificio Negret;R°o Molino - Puente Edificio Negret;R. Molino - Puente Edificio Negret;Popay†n;Popay†n;Popay†n;DUREZA;mg CaCO3/L;;21.3;
2010;Seca;22/09/2010;R°o Molino;Puente Edificio Negret;R°o Molino - Puente Edificio Negret;R. Molino - Puente Edificio Negret;Popay†n;Popay†n;Popay†n;NITRATOS;mg NO3-N/L;;1.11;
2010;Seca;22/09/2010;R°o Molino;Puente Edificio Negret;R°o Molino - Puente Edificio Negret;R. Molino - Puente Edificio Negret;Popay†n;Popay†n;Popay†n;NITRITOS;mg NO2-N/L;;0.17;
2010;Seca;22/09/2010;R°o Molino;Puente Edificio Negret;R°o Molino - Puente Edificio Negret;R. Molino - Puente Edificio Negret;Popay†n;Popay†n;Popay†n;SST;mg/L;;24.7;
2010;Seca;22/09/2010;R°o Molino;Puente Edificio Negret;R°o Molino - Puente Edificio Negret;R. Molino - Puente Edificio Negret;Popay†n;Popay†n;Popay†n;TURBIEDAD;TURBIEDAD UNT;;3.8;
2010;Seca;22/09/2010;R°o Molino;Puente Edificio Negret;R°o Molino - Puente Edificio Negret;R. Molino - Puente Edificio Negret;Popay†n;Popay†n;Popay†n;CONDUCTIVIDAD;ÊS/cm;;85;
2010;Seca;22/09/2010;R°o Molino;Puente Edificio Negret;R°o Molino - Puente Edificio Negret;R. Molino - Puente Edificio Negret;Popay†n;Popay†n;Popay†n;OXIGENO DISUELTO;mg/L;;6.25;
2010;Seca;22/09/2010;R°o Molino;Puente Edificio Negret;R°o Molino - Puente Edificio Negret;R. Molino - Puente Edificio Negret;Popay†n;Popay†n;Popay†n;PH;UND;;7.22;
2010;Seca;22/09/2010;R°o Molino;Puente Edificio Negret;R°o Molino - Puente Edificio Negret;R. Molino - Puente Edificio Negret;Popay†n;Popay†n;Popay†n;TEMPERATURA;¯C;;17.1;
2010;Seca;22/09/2010;R°o Molino;Puente Edificio Negret;R°o Molino - Puente Edificio Negret;Puente Edificio Negret;Popay†n;Popay†n;Popay†n;ICA-5 variables;Unidades;NA;0.861;Aceptable
2010;Seca;22/09/2010;R°o Molino;Puente Edificio Negret;R°o Molino - Puente Edificio Negret;Puente Edificio Negret;Popay†n;Popay†n;Popay†n;ICOSUS;Unidades;NA;0.05;Muy Bajo
2010;Seca;8/09/2010;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras;Popay†n;Popay†n;Las Piedras;COLOR UPC;UPC;;31;
2010;Seca;8/09/2010;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras;Popay†n;Popay†n;Las Piedras;DBO;mg/L;;0.8;
2010;Seca;8/09/2010;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras;Popay†n;Popay†n;Las Piedras;DQO;mg/L;;4;
2010;Seca;8/09/2010;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras;Popay†n;Popay†n;Las Piedras;DUREZA;mg CaCO3/L;;21.3;
2010;Seca;8/09/2010;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras;Popay†n;Popay†n;Las Piedras;NITRATOS;mg NO3-N/L;;1.04;
2010;Seca;8/09/2010;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras;Popay†n;Popay†n;Las Piedras;NITRITOS;mg NO2-N/L;;0.12;
2010;Seca;8/09/2010;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras;Popay†n;Popay†n;Las Piedras;SST;mg/L;;5;
2010;Seca;8/09/2010;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras;Popay†n;Popay†n;Las Piedras;TURBIEDAD;TURBIEDAD UNT;;1.2;
2010;Seca;8/09/2010;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras;Popay†n;Popay†n;Las Piedras;CONDUCTIVIDAD;ÊS/cm;;78.9;
2010;Seca;8/09/2010;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras;Popay†n;Popay†n;Las Piedras;OXIGENO DISUELTO;mg/L;;10.6;
2010;Seca;8/09/2010;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras;Popay†n;Popay†n;Las Piedras;PH;UND;;6.85;
2010;Seca;8/09/2010;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras;Popay†n;Popay†n;Las Piedras;TEMPERATURA;¯C;;16.2;
2010;Seca;8/09/2010;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras;Popay†n;Popay†n;Las Piedras;ICA-5 variables;Unidades;NA;0.91;Buena
2010;Seca;8/09/2010;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras;Popay†n;Popay†n;Las Piedras;ICOSUS;Unidades;NA;0;Muy Bajo
2010;Transici¢n;2/12/2010;R°o Cauca;Estaci¢n Julumito;R°o Cauca - Estaci¢n Julumito;R.Cauca Puente Estaci¢n Julumito;Popay†n;Popay†n;Cajete;COLOR UPC;UPC;;49;
2010;Transici¢n;2/12/2010;R°o Cauca;Estaci¢n Julumito;R°o Cauca - Estaci¢n Julumito;R.Cauca Puente Estaci¢n Julumito;Popay†n;Popay†n;Cajete;DBO;mg/L;;2.9;
2010;Transici¢n;2/12/2010;R°o Cauca;Estaci¢n Julumito;R°o Cauca - Estaci¢n Julumito;R.Cauca Puente Estaci¢n Julumito;Popay†n;Popay†n;Cajete;DQO;mg/L;;10;
2010;Transici¢n;2/12/2010;R°o Cauca;Estaci¢n Julumito;R°o Cauca - Estaci¢n Julumito;R.Cauca Puente Estaci¢n Julumito;Popay†n;Popay†n;Cajete;DUREZA;mg CaCO3/L;;21.4;
2010;Transici¢n;2/12/2010;R°o Cauca;Estaci¢n Julumito;R°o Cauca - Estaci¢n Julumito;R.Cauca Puente Estaci¢n Julumito;Popay†n;Popay†n;Cajete;NITRATOS;mg NO3-N/L;;2.14;
2010;Transici¢n;2/12/2010;R°o Cauca;Estaci¢n Julumito;R°o Cauca - Estaci¢n Julumito;R.Cauca Puente Estaci¢n Julumito;Popay†n;Popay†n;Cajete;NITRITOS;mg NO2-N/L;;0.18;
2010;Transici¢n;2/12/2010;R°o Cauca;Estaci¢n Julumito;R°o Cauca - Estaci¢n Julumito;R.Cauca Puente Estaci¢n Julumito;Popay†n;Popay†n;Cajete;SST;mg/L;;115;
2010;Transici¢n;2/12/2010;R°o Cauca;Estaci¢n Julumito;R°o Cauca - Estaci¢n Julumito;R.Cauca Puente Estaci¢n Julumito;Popay†n;Popay†n;Cajete;TURBIEDAD;TURBIEDAD UNT;;33.2;
2010;Transici¢n;2/12/2010;R°o Cauca;Estaci¢n Julumito;R°o Cauca - Estaci¢n Julumito;R.Cauca Puente Estaci¢n Julumito;Popay†n;Popay†n;Cajete;CONDUCTIVIDAD;ÊS/cm;;100;
2010;Transici¢n;2/12/2010;R°o Cauca;Estaci¢n Julumito;R°o Cauca - Estaci¢n Julumito;R.Cauca Puente Estaci¢n Julumito;Popay†n;Popay†n;Cajete;OXIGENO DISUELTO;mg/L;;5.96;
2010;Transici¢n;2/12/2010;R°o Cauca;Estaci¢n Julumito;R°o Cauca - Estaci¢n Julumito;R.Cauca Puente Estaci¢n Julumito;Popay†n;Popay†n;Cajete;PH;UND;;6.53;
2010;Transici¢n;2/12/2010;R°o Cauca;Estaci¢n Julumito;R°o Cauca - Estaci¢n Julumito;R.Cauca Puente Estaci¢n Julumito;Popay†n;Popay†n;Cajete;TEMPERATURA;¯C;;16.1;
2010;Transici¢n;2/12/2010;R°o Cauca;Estaci¢n Julumito;R°o Cauca - Estaci¢n Julumito;Estaci¢n Julumito;Popay†n;Popay†n;Cajete;ICA-5 variables;Unidades;NA;0.745;Aceptable
2010;Transici¢n;2/12/2010;R°o Cauca;Estaci¢n Julumito;R°o Cauca - Estaci¢n Julumito;Estaci¢n Julumito;Popay†n;Popay†n;Cajete;ICOSUS;Unidades;NA;0.33;Baja
2010;Transici¢n;2/12/2010;R°o Cauca;Puente La Balsa V°a a Timba;R°o Cauca - Puente La Balsa V°a a Timba;Puente La Balsa;Santander de Quilichao;Buenos Aires;La Balsa;COLOR UPC;UPC;;70;
2010;Transici¢n;2/12/2010;R°o Cauca;Puente La Balsa V°a a Timba;R°o Cauca - Puente La Balsa V°a a Timba;Puente La Balsa;Santander de Quilichao;Buenos Aires;La Balsa;DBO;mg/L;;0.5;
2010;Transici¢n;2/12/2010;R°o Cauca;Puente La Balsa V°a a Timba;R°o Cauca - Puente La Balsa V°a a Timba;Puente La Balsa;Santander de Quilichao;Buenos Aires;La Balsa;DQO;mg/L;;10;
2010;Transici¢n;2/12/2010;R°o Cauca;Puente La Balsa V°a a Timba;R°o Cauca - Puente La Balsa V°a a Timba;Puente La Balsa;Santander de Quilichao;Buenos Aires;La Balsa;DUREZA;mg CaCO3/L;;18.2;
2010;Transici¢n;2/12/2010;R°o Cauca;Puente La Balsa V°a a Timba;R°o Cauca - Puente La Balsa V°a a Timba;Puente La Balsa;Santander de Quilichao;Buenos Aires;La Balsa;NITRATOS;mg NO3-N/L;;1.85;
2010;Transici¢n;2/12/2010;R°o Cauca;Puente La Balsa V°a a Timba;R°o Cauca - Puente La Balsa V°a a Timba;Puente La Balsa;Santander de Quilichao;Buenos Aires;La Balsa;NITRITOS;mg NO2-N/L;;0.09;
2010;Transici¢n;2/12/2010;R°o Cauca;Puente La Balsa V°a a Timba;R°o Cauca - Puente La Balsa V°a a Timba;Puente La Balsa;Santander de Quilichao;Buenos Aires;La Balsa;SST;mg/L;;152;
2010;Transici¢n;2/12/2010;R°o Cauca;Puente La Balsa V°a a Timba;R°o Cauca - Puente La Balsa V°a a Timba;Puente La Balsa;Santander de Quilichao;Buenos Aires;La Balsa;TURBIEDAD;TURBIEDAD UNT;;47.5;
2010;Transici¢n;2/12/2010;R°o Cauca;Puente La Balsa V°a a Timba;R°o Cauca - Puente La Balsa V°a a Timba;Puente La Balsa;Santander de Quilichao;Buenos Aires;La Balsa;CONDUCTIVIDAD;ÊS/cm;;67;
2010;Transici¢n;2/12/2010;R°o Cauca;Puente La Balsa V°a a Timba;R°o Cauca - Puente La Balsa V°a a Timba;Puente La Balsa;Santander de Quilichao;Buenos Aires;La Balsa;OXIGENO DISUELTO;mg/L;;6.32;
2010;Transici¢n;2/12/2010;R°o Cauca;Puente La Balsa V°a a Timba;R°o Cauca - Puente La Balsa V°a a Timba;Puente La Balsa;Santander de Quilichao;Buenos Aires;La Balsa;PH;UND;;6.53;
2010;Transici¢n;2/12/2010;R°o Cauca;Puente La Balsa V°a a Timba;R°o Cauca - Puente La Balsa V°a a Timba;Puente La Balsa;Santander de Quilichao;Buenos Aires;La Balsa;TEMPERATURA;¯C;;18.9;
2010;Transici¢n;2/12/2010;R°o Cauca;Puente La Balsa V°a a Timba;R°o Cauca - Puente La Balsa V°a a Timba;Puente La Balsa V°a a Timba;Santander de Quilichao;Buenos Aires;La Balsa;ICA-5 variables;Unidades;NA;0.76;Aceptable
2010;Transici¢n;2/12/2010;R°o Cauca;Puente La Balsa V°a a Timba;R°o Cauca - Puente La Balsa V°a a Timba;Puente La Balsa V°a a Timba;Santander de Quilichao;Buenos Aires;La Balsa;ICOSUS;Unidades;NA;0.44;Media
2010;Transici¢n;2/12/2010;R°o Cauca;Puente met†lico Vivero CRC;R°o Cauca - Puente met†lico Vivero CRC;R°o Cauca puente met†lico Vivero CRC;Popay†n;Popay†n;Popay†n;COLOR UPC;UPC;;57;
2010;Transici¢n;2/12/2010;R°o Cauca;Puente met†lico Vivero CRC;R°o Cauca - Puente met†lico Vivero CRC;R°o Cauca puente met†lico Vivero CRC;Popay†n;Popay†n;Popay†n;DBO;mg/L;;0.5;
2010;Transici¢n;2/12/2010;R°o Cauca;Puente met†lico Vivero CRC;R°o Cauca - Puente met†lico Vivero CRC;R°o Cauca puente met†lico Vivero CRC;Popay†n;Popay†n;Popay†n;DQO;mg/L;;23;
2010;Transici¢n;2/12/2010;R°o Cauca;Puente met†lico Vivero CRC;R°o Cauca - Puente met†lico Vivero CRC;R°o Cauca puente met†lico Vivero CRC;Popay†n;Popay†n;Popay†n;DUREZA;mg CaCO3/L;;21.4;
2010;Transici¢n;2/12/2010;R°o Cauca;Puente met†lico Vivero CRC;R°o Cauca - Puente met†lico Vivero CRC;R°o Cauca puente met†lico Vivero CRC;Popay†n;Popay†n;Popay†n;NITRATOS;mg NO3-N/L;;1.72;
2010;Transici¢n;2/12/2010;R°o Cauca;Puente met†lico Vivero CRC;R°o Cauca - Puente met†lico Vivero CRC;R°o Cauca puente met†lico Vivero CRC;Popay†n;Popay†n;Popay†n;NITRITOS;mg NO2-N/L;;0.14;
2010;Transici¢n;2/12/2010;R°o Cauca;Puente met†lico Vivero CRC;R°o Cauca - Puente met†lico Vivero CRC;R°o Cauca puente met†lico Vivero CRC;Popay†n;Popay†n;Popay†n;SST;mg/L;;156;
2010;Transici¢n;2/12/2010;R°o Cauca;Puente met†lico Vivero CRC;R°o Cauca - Puente met†lico Vivero CRC;R°o Cauca puente met†lico Vivero CRC;Popay†n;Popay†n;Popay†n;TURBIEDAD;TURBIEDAD UNT;;27.8;
